date,marketcap,pricetobook,pricetoearnings,dividendyield,earningsyield,Quarter,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,capex,currentratio,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,operatingrevenue,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments,one_yr_monthly_beta
23/11/2016,1.54E+11,3.5585,16.3945,0.015117,0.060996,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
22/11/2016,1.53E+11,3.5386,16.3027,0.015202,0.06134,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
21/11/2016,1.53E+11,3.5357,16.2894,0.015214,0.06139,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
18/11/2016,1.54E+11,3.5578,16.3911,0.01512,0.061009,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
17/11/2016,1.56E+11,3.5987,16.5797,0.014948,0.060315,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
16/11/2016,1.55E+11,3.5897,16.538,0.014986,0.060467,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
15/11/2016,1.53E+11,3.5383,16.301,0.015203,0.061346,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
14/11/2016,1.53E+11,3.5462,16.3377,0.015169,0.061208,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
11/11/2016,1.53E+11,3.5375,16.2977,0.015207,0.061358,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
10/11/2016,1.49E+11,3.439,15.8439,0.015642,0.063116,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
09/11/2016,1.48E+11,3.4274,15.7905,0.015695,0.063329,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
08/11/2016,1.48E+11,3.418,15.7471,0.015738,0.063504,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
07/11/2016,1.48E+11,3.4198,15.7554,0.01573,0.06347,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
04/11/2016,1.45E+11,3.3481,15.4251,0.016067,0.064829,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
03/11/2016,1.46E+11,3.3815,15.5786,0.015908,0.064191,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
02/11/2016,1.44E+11,3.3286,15.335,0.016161,0.06521,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
01/11/2016,1.45E+11,3.346,15.4151,0.016077,0.064872,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
31/10/2016,1.45E+11,3.3568,15.4651,0.016025,0.064662,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
28/10/2016,1.47E+11,3.3988,15.6587,0.015827,0.063862,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
27/10/2016,1.47E+11,3.405,15.687,0.015798,0.063747,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
26/10/2016,1.46E+11,3.3858,15.5986,0.015888,0.064108,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
25/10/2016,1.45E+11,3.359,15.4751,0.016015,0.06462,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.1169
24/10/2016,1.46E+11,3.3815,15.5786,0.015908,0.064191,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
21/10/2016,1.46E+11,3.3691,15.5219,0.015967,0.064425,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
20/10/2016,1.44E+11,3.3329,15.355,0.01614,0.065125,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
19/10/2016,1.44E+11,3.3293,15.3383,0.016158,0.065196,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
18/10/2016,1.43E+11,3.3018,15.2115,0.016292,0.06574,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
17/10/2016,1.42E+11,3.2895,15.1548,0.016353,0.065986,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
14/10/2016,1.43E+11,3.3065,15.2332,0.016269,0.065646,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
13/10/2016,1.43E+11,3.3,15.2032,0.016301,0.065776,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
12/10/2016,1.43E+11,3.3105,15.2516,0.01625,0.065567,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
11/10/2016,1.44E+11,3.3268,15.3266,0.01617,0.065246,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
10/10/2016,1.45E+11,3.3496,15.4318,0.01606,0.064801,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
07/10/2016,1.45E+11,3.3496,15.4318,0.01606,0.064801,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
06/10/2016,1.45E+11,3.3619,15.4885,0.016001,0.064564,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
05/10/2016,1.45E+11,3.3481,15.4251,0.016067,0.064829,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
04/10/2016,1.45E+11,3.3532,15.4484,0.016042,0.064731,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
03/10/2016,1.45E+11,3.3496,15.4318,0.01606,0.064801,Q4-2016,9351464891,9827464891,0.204005,0.077552,0.300708,1.42,26.3972,4773000000,1.0074,0.4262,0.169388,-0.008057,0.58915,0.2261,0.105965,0.108648,0.060364,5.76,55632000000,16729000000,92033000000,44710000000,20170000000,9790000000,13136000000,-5758000000,-7220000000,4280000000,1.2472
30/09/2016,1.45E+11,3.2763,15.6885,0.015996,0.063741,Q3-2016,9167537506,7646537506,0.195412,0.147083,0.301918,1.42,27.0956,4895000000,0.9748,0.4246,0.155602,0.025951,0.025779,0.2036,0.103365,0.108133,0.090764,5.62,56002000000,16908000000,90914000000,42768000000,20441000000,9639000000,13419000000,-5416000000,-6880000000,3228000000,1.2472
29/09/2016,1.43E+11,3.2389,15.5094,0.016181,0.064477,Q3-2016,9167537506,7646537506,0.195412,0.147083,0.301918,1.42,27.0956,4895000000,0.9748,0.4246,0.155602,0.025951,0.025779,0.2036,0.103365,0.108133,0.090764,5.62,56002000000,16908000000,90914000000,42768000000,20441000000,9639000000,13419000000,-5416000000,-6880000000,3228000000,1.2472
28/09/2016,1.44E+11,3.253,15.577,0.01611,0.064197,Q3-2016,9167537506,7646537506,0.195412,0.147083,0.301918,1.42,27.0956,4895000000,0.9748,0.4246,0.155602,0.025951,0.025779,0.2036,0.103365,0.108133,0.090764,5.62,56002000000,16908000000,90914000000,42768000000,20441000000,9639000000,13419000000,-5416000000,-6880000000,3228000000,1.2472
27/09/2016,1.43E+11,3.2361,15.4959,0.016195,0.064533,Q3-2016,9167537506,7646537506,0.195412,0.147083,0.301918,1.42,27.0956,4895000000,0.9748,0.4246,0.155602,0.025951,0.025779,0.2036,0.103365,0.108133,0.090764,5.62,56002000000,16908000000,90914000000,42768000000,20441000000,9639000000,13419000000,-5416000000,-6880000000,3228000000,1.2472
